STATION     ,NAME                                          ,LATITUDE    ,LONGITUDE    ,ELEVATION ,DATE ,AWND ,AWND_ATTRIBUTES ,CDSD ,CDSD_ATTRIBUTES ,CLDD ,CLDD_ATTRIBUTES ,DP01 ,DP01_ATTRIBUTES ,DP10 ,DP10_ATTRIBUTES ,DSND ,DSND_ATTRIBUTES ,DSNW ,DSNW_ATTRIBUTES ,DT00 ,DT00_ATTRIBUTES ,DT32 ,DT32_ATTRIBUTES ,DX32 ,DX32_ATTRIBUTES ,DX70 ,DX70_ATTRIBUTES ,DX90 ,DX90_ATTRIBUTES ,EMNT ,EMNT_ATTRIBUTES ,EMSD ,EMSD_ATTRIBUTES ,EMSN ,EMSN_ATTRIBUTES ,EMXP ,EMXP_ATTRIBUTES ,EMXT ,EMXT_ATTRIBUTES ,FZF0 ,FZF0_ATTRIBUTES ,FZF1 ,FZF1_ATTRIBUTES ,FZF2 ,FZF2_ATTRIBUTES ,FZF3 ,FZF3_ATTRIBUTES ,FZF4 ,FZF4_ATTRIBUTES ,FZF5 ,FZF5_ATTRIBUTES ,FZF6 ,FZF6_ATTRIBUTES ,FZF7 ,FZF7_ATTRIBUTES ,FZF8 ,FZF8_ATTRIBUTES ,FZF9 ,FZF9_ATTRIBUTES ,HDSD  ,HDSD_ATTRIBUTES ,HTDD  ,HTDD_ATTRIBUTES ,PRCP  ,PRCP_ATTRIBUTES ,PSUN  ,PSUN_ATTRIBUTES ,SNOW  ,SNOW_ATTRIBUTES ,TAVG ,TAVG_ATTRIBUTES ,TMAX ,TMAX_ATTRIBUTES ,TMIN ,TMIN_ATTRIBUTES ,TSUN   ,TSUN_ATTRIBUTES ,WDF1 ,WDF1_ATTRIBUTES ,WDFG ,WDFG_ATTRIBUTES ,WSF1 ,WSF1_ATTRIBUTES ,WSFG ,WSFG_ATTRIBUTES ,     ,  ,     ,  ,     ,  ,     ,
USC00435376 ,"MORRISVILLE 4 SSW, VT US"                    ,44.5139     ,-72.6236     ,231.6     ,2005 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,36   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,6    ,",0,0302,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,      ,                ,      ,                ,105.8 ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00435376 ,"MORRISVILLE 4 SSW, VT US"                    ,44.5139     ,-72.6236     ,231.6     ,2006 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,21   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,6    ,",0,1231,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,      ,                ,      ,                ,57.3  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00435376 ,"MORRISVILLE 4 SSW, VT US"                    ,44.5139     ,-72.6236     ,231.6     ,2007 ,     ,                ,     ,                ,     ,                ,149  ,0               ,95   ,0               ,     ,                ,37   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,23   ,",0,0215,"      ,2.55 ,",0,0215,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,45.64 ,",0"            ,      ,                ,158.7 ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00435376 ,"MORRISVILLE 4 SSW, VT US"                    ,44.5139     ,-72.6236     ,231.6     ,2008 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,132  ,                ,37   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,32   ,",0,0214,+"     ,14   ,",0,0207,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,      ,                ,      ,                ,130   ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00436500 ,"POWNAL 1 NE, VT US"                          ,42.79167    ,-73.22278    ,338.3     ,2006 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,40   ,0               ,107  ,0               ,3    ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,91   ,"0,0803,+"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,      ,                ,      ,                ,      ,                ,     ,                ,56.6 ,0               ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00434120 ,"ISLAND POND, VT US"                          ,44.8128     ,-71.8902     ,365.8     ,2005 ,     ,                ,347  ,                ,347  ,0               ,171  ,0               ,102  ,0               ,137  ,                ,39   ,0               ,45   ,0               ,168  ,0               ,84   ,0               ,106  ,0               ,1    ,0               ,-29  ,"0,0122,"       ,30   ,",0,0313,"      ,7    ,",0,0211,"      ,2.48 ,",0,1016,"      ,90   ,"0,0626,"       ,32   ,"0,0924"        ,27   ,"0,1021"        ,22   ,"0,1029"        ,20   ,"0,1109"        ,11   ,"0,1119"        ,31   ,"0,0521"        ,28   ,"0,0514"        ,21   ,"0,0422"        ,17   ,"0,0415"        ,11   ,"0,0327"        ,9108  ,                ,9108  ,0               ,51.25 ,",0"            ,      ,                ,111.5 ,",0"            ,41.7 ,0               ,51.7 ,0               ,31.8 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00434120 ,"ISLAND POND, VT US"                          ,44.8128     ,-71.8902     ,365.8     ,2006 ,     ,                ,252  ,                ,252  ,0               ,194  ,0               ,104  ,0               ,117  ,                ,35   ,0               ,18   ,0               ,162  ,0               ,62   ,0               ,90   ,0               ,0    ,0               ,-16  ,"0,0211,"       ,22   ,",0,0305,"      ,6    ,",0,0305,"      ,2.27 ,",0,0803,"      ,89   ,"0,0802,+"      ,30   ,"0,1006"        ,27   ,"0,1014"        ,24   ,"0,1103"        ,20   ,"0,1105"        ,16   ,"0,1122"        ,29   ,"0,0508"        ,26   ,"0,0430"        ,21   ,"0,0429"        ,18   ,"0,0409"        ,12   ,"0,0321"        ,8091  ,                ,8091  ,0               ,47.35 ,",0"            ,      ,                ,88.7  ,",0"            ,43.6 ,0               ,52.7 ,0               ,34.4 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00434120 ,"ISLAND POND, VT US"                          ,44.8128     ,-71.8902     ,365.8     ,2007 ,     ,                ,199  ,                ,199  ,0               ,185  ,0               ,104  ,0               ,152  ,                ,44   ,0               ,47   ,0               ,179  ,0               ,97   ,0               ,101  ,0               ,0    ,0               ,-31  ,"0,0307,"       ,37   ,",0,0309,+"     ,16   ,",0,0215,"      ,2.04 ,",0,0516,"      ,88   ,"0,0803,"       ,29   ,"0,1017"        ,27   ,"0,1029"        ,23   ,"0,1105"        ,19   ,"0,1109"        ,15   ,"0,1110"        ,32   ,"0,0607"        ,27   ,"0,0514"        ,23   ,"0,0426"        ,20   ,"0,0412"        ,10   ,"0,0411"        ,8959  ,                ,8959  ,0               ,53.26 ,",0"            ,      ,                ,159.1 ,",0"            ,39.9 ,0               ,50.2 ,0               ,29.6 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00434120 ,"ISLAND POND, VT US"                          ,44.8128     ,-71.8902     ,365.8     ,2008 ,     ,                ,174  ,                ,174  ,0               ,173  ,0               ,111  ,0               ,155  ,                ,43   ,0               ,41   ,0               ,185  ,0               ,81   ,0               ,88   ,0               ,1    ,0               ,-32  ,"0,0229,"       ,42   ,",0,0302,"      ,15   ,",0,1222,"      ,1.98 ,",0,1026,"      ,90   ,"0,0611,"       ,31   ,"0,0919"        ,28   ,"0,1006"        ,24   ,"0,1018"        ,19   ,"0,1019"        ,12   ,"0,1119"        ,32   ,"0,0530"        ,25   ,"0,0502"        ,22   ,"0,0416"        ,19   ,"0,0415"        ,15   ,"0,0331"        ,8538  ,                ,8538  ,0               ,52.19 ,",0"            ,      ,                ,135.1 ,",0"            ,41.1 ,0               ,51.5 ,0               ,30.7 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00434120 ,"ISLAND POND, VT US"                          ,44.8128     ,-71.8902     ,365.8     ,2009 ,     ,                ,161  ,                ,161  ,0               ,165  ,0               ,103  ,0               ,121  ,                ,21   ,0               ,41   ,0               ,179  ,0               ,81   ,0               ,76   ,0               ,0    ,0               ,-36  ,"0,0116,"       ,52   ,",0,0226,+"     ,12   ,",0,0223,"      ,2.03 ,",0,1115,"      ,88   ,"0,0819,"       ,31   ,"0,0926"        ,26   ,"0,1012"        ,19   ,"0,1016"        ,19   ,"0,1016"        ,8    ,"0,1209"        ,28   ,"0,0526"        ,28   ,"0,0526"        ,24   ,"0,0417"        ,19   ,"0,0415"        ,9    ,"0,0325"        ,9106  ,                ,9106  ,0               ,44.74 ,",0"            ,      ,                ,83.7  ,",0"            ,40.3 ,0               ,50.3 ,0               ,30.4 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00434120 ,"ISLAND POND, VT US"                          ,44.8128     ,-71.8902     ,365.8     ,2010 ,     ,                ,300  ,                ,300  ,0               ,202  ,0               ,95   ,0               ,121  ,                ,32   ,0               ,17   ,0               ,175  ,0               ,76   ,0               ,98   ,0               ,1    ,0               ,-19  ,"0,0131,"       ,21   ,",0,0114,+"     ,8    ,",0,0103,"      ,3.52 ,",0,1001,"      ,91   ,"0,0708,"       ,31   ,"0,0921"        ,28   ,"0,1010"        ,24   ,"0,1019"        ,19   ,"0,1120"        ,13   ,"0,1125"        ,27   ,"0,0513"        ,27   ,"0,0513"        ,24   ,"0,0511"        ,18   ,"0,0328"        ,8    ,"0,0327"        ,8157  ,                ,8157  ,0               ,45.54 ,",0"            ,      ,                ,86.9  ,",0"            ,43.2 ,0               ,52.3 ,0               ,34.2 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
US1VTCH0013 ,"RICHMOND 3.4 SSE, VT US"                     ,44.360837   ,-72.963986   ,223.4     ,2010 ,     ,                ,     ,                ,     ,                ,173  ,N               ,104  ,N               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,3.9  ,",N,1001,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,48.93 ,",N"            ,      ,                ,      ,                ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USR0000VELM ,"ELMORE VERMONT, VT US"                       ,44.5431     ,-72.5294     ,365.8     ,2005 ,     ,                ,468  ,                ,468  ,U               ,     ,                ,     ,                ,     ,                ,     ,                ,31   ,U               ,159  ,U               ,74   ,U               ,109  ,U               ,1    ,U               ,-24  ,"U,0122,"       ,     ,                ,     ,                ,     ,                ,91   ,"U,0625,"       ,28   ,"U,1021"        ,28   ,"U,1021"        ,23   ,"U,1109"        ,19   ,"U,1112"        ,15   ,"U,1118"        ,27   ,"U,0513"        ,27   ,"U,0513"        ,24   ,"U,0416"        ,18   ,"U,0415"        ,16   ,"U,0327"        ,      ,                ,      ,                ,      ,                ,      ,                ,      ,                ,43.2 ,U               ,52.8 ,U               ,33.5 ,U               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USR0000VELM ,"ELMORE VERMONT, VT US"                       ,44.5431     ,-72.5294     ,365.8     ,2006 ,     ,                ,289  ,                ,289  ,U               ,     ,                ,     ,                ,     ,                ,     ,                ,13   ,U               ,155  ,U               ,54   ,U               ,96   ,U               ,3    ,U               ,-14  ,"U,0211,"       ,     ,                ,     ,                ,     ,                ,92   ,"U,0618,"       ,32   ,"U,1006"        ,26   ,"U,1022"        ,22   ,"U,1121"        ,20   ,"U,1122"        ,16   ,"U,1204"        ,31   ,"U,0508"        ,26   ,"U,0429"        ,23   ,"U,0410"        ,19   ,"U,0321"        ,11   ,"U,0320"        ,7759  ,                ,7759  ,U               ,      ,                ,      ,                ,      ,                ,44.7 ,U               ,53.4 ,U               ,35.9 ,U               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USR0000VELM ,"ELMORE VERMONT, VT US"                       ,44.5431     ,-72.5294     ,365.8     ,2007 ,     ,                ,242  ,                ,242  ,U               ,     ,                ,     ,                ,     ,                ,     ,                ,32   ,U               ,168  ,U               ,86   ,U               ,106  ,U               ,2    ,U               ,-18  ,"U,0307,+"      ,     ,                ,     ,                ,     ,                ,91   ,"U,0802,"       ,31   ,"U,1013"        ,26   ,"U,1029"        ,22   ,"U,1108"        ,20   ,"U,1110"        ,15   ,"U,1118"        ,30   ,"U,0507"        ,26   ,"U,0426"        ,16   ,"U,0411"        ,16   ,"U,0411"        ,16   ,"U,0411"        ,7980  ,                ,7980  ,U               ,      ,                ,      ,                ,      ,                ,41.8 ,U               ,51.5 ,U               ,32.1 ,U               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USR0000VELM ,"ELMORE VERMONT, VT US"                       ,44.5431     ,-72.5294     ,365.8     ,2008 ,     ,                ,221  ,                ,221  ,U               ,     ,                ,     ,                ,     ,                ,     ,                ,32   ,U               ,171  ,U               ,76   ,U               ,95   ,U               ,1    ,U               ,-23  ,"U,0229,"       ,     ,                ,     ,                ,     ,                ,93   ,"U,0610,"       ,31   ,"U,1006"        ,27   ,"U,1018"        ,24   ,"U,1019"        ,14   ,"U,1118"        ,14   ,"U,1118"        ,29   ,"U,0502"        ,27   ,"U,0501"        ,24   ,"U,0416"        ,3    ,"U,0330"        ,3    ,"U,0330"        ,8220  ,                ,8220  ,U               ,      ,                ,      ,                ,      ,                ,42.7 ,U               ,52.6 ,U               ,32.7 ,U               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USR0000VELM ,"ELMORE VERMONT, VT US"                       ,44.5431     ,-72.5294     ,365.8     ,2009 ,     ,                ,202  ,                ,202  ,U               ,     ,                ,     ,                ,     ,                ,     ,                ,30   ,U               ,166  ,U               ,66   ,U               ,90   ,U               ,0    ,U               ,-30  ,"U,0116,"       ,     ,                ,     ,                ,     ,                ,89   ,"U,0818,+"      ,28   ,"U,1012"        ,28   ,"U,1012"        ,24   ,"U,1015"        ,20   ,"U,1017"        ,12   ,"U,1208"        ,30   ,"U,0526"        ,26   ,"U,0420"        ,24   ,"U,0416"        ,15   ,"U,0325"        ,15   ,"U,0325"        ,8050  ,                ,8050  ,U               ,      ,                ,      ,                ,      ,                ,42.3 ,U               ,52.2 ,U               ,32.4 ,U               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USR0000VELM ,"ELMORE VERMONT, VT US"                       ,44.5431     ,-72.5294     ,365.8     ,2010 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,9    ,U               ,160  ,U               ,70   ,U               ,105  ,U               ,6    ,U               ,-13  ,"U,0131,"       ,     ,                ,     ,                ,     ,                ,94   ,"U,0707,"       ,32   ,"U,1010"        ,27   ,"U,1019"        ,23   ,"U,1102"        ,20   ,"U,1119"        ,16   ,"U,1125"        ,28   ,"U,0513"        ,28   ,"U,0513"        ,10   ,"U,0327"        ,10   ,"U,0327"        ,10   ,"U,0327"        ,7533  ,                ,7533  ,U               ,      ,                ,      ,                ,      ,                ,44.6 ,U               ,53.6 ,U               ,35.6 ,U               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00438172 ,"SUTTON 2 NE, VT US"                          ,44.6649     ,-72.0232     ,304.8     ,2005 ,     ,                ,241  ,                ,241  ,0               ,163  ,0               ,101  ,0               ,137  ,                ,39   ,0               ,54   ,0               ,189  ,0               ,80   ,0               ,105  ,0               ,2    ,0               ,-30  ,"0,0122,"       ,18   ,",0,0313,"      ,6    ,",0,1217,+"     ,1.71 ,",0,0901,"      ,91   ,"0,0627,+"      ,31   ,"0,0911"        ,23   ,"0,1021"        ,23   ,"0,1021"        ,19   ,"0,1109"        ,16   ,"0,1112"        ,32   ,"0,0521"        ,28   ,"0,0520"        ,24   ,"0,0513"        ,18   ,"0,0422"        ,7    ,"0,0327"        ,9174  ,                ,9174  ,0               ,49.25 ,",0"            ,      ,                ,109.1 ,",0"            ,40.1 ,0               ,52.4 ,0               ,27.7 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00438172 ,"SUTTON 2 NE, VT US"                          ,44.6649     ,-72.0232     ,304.8     ,2006 ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,24   ,0               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,8    ,",0,0304,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,      ,                ,      ,                ,74.7  ,",0"            ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00438172 ,"SUTTON 2 NE, VT US"                          ,44.6649     ,-72.0232     ,304.8     ,2009 ,     ,                ,106  ,                ,106  ,0               ,218  ,0               ,111  ,0               ,129  ,                ,33   ,0               ,50   ,0               ,212  ,0               ,83   ,0               ,82   ,0               ,0    ,0               ,-37  ,"0,0116,"       ,32   ,",0,0224,"      ,16   ,",0,0223,"      ,1.76 ,",0,1128,"      ,89   ,"0,0819,"       ,26   ,"0,0920"        ,26   ,"0,0920"        ,23   ,"0,1012"        ,18   ,"0,1016"        ,16   ,"0,1017"        ,32   ,"0,0605"        ,27   ,"0,0526"        ,24   ,"0,0520"        ,18   ,"0,0416"        ,15   ,"0,0327"        ,      ,                ,      ,                ,49.2  ,",0"            ,      ,                ,114.8 ,",0"            ,38   ,0               ,50.4 ,0               ,25.6 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00438172 ,"SUTTON 2 NE, VT US"                          ,44.6649     ,-72.0232     ,304.8     ,2010 ,     ,                ,169  ,                ,169  ,0               ,204  ,0               ,94   ,0               ,     ,                ,33   ,0               ,22   ,0               ,203  ,0               ,76   ,0               ,98   ,0               ,3    ,0               ,-20  ,"0,0131,+"      ,     ,                ,9    ,",0,0103,"      ,3.03 ,",0,1001,"      ,91   ,"0,0708,"       ,31   ,"0,0920"        ,28   ,"0,0921"        ,24   ,"0,1010"        ,17   ,"0,1103"        ,16   ,"0,1120"        ,28   ,"0,0517"        ,28   ,"0,0517"        ,24   ,"0,0513"        ,20   ,"0,0414"        ,6    ,"0,0328"        ,8879  ,                ,8879  ,0               ,45.05 ,",0"            ,      ,                ,97.4  ,",0"            ,40.9 ,0               ,52.1 ,0               ,29.7 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00436391 ,"PLAINFIELD, VT US"                           ,44.2763     ,-72.4154     ,243.8     ,2006 ,     ,                ,357  ,                ,357  ,0               ,     ,                ,     ,                ,68   ,                ,     ,                ,11   ,0               ,173  ,0               ,43   ,0               ,118  ,0               ,9    ,0               ,-5   ,"0,0212,+"      ,9    ,",0,0107,"      ,     ,                ,     ,                ,96   ,"0,0802,+"      ,32   ,"0,0927"        ,27   ,"0,1008"        ,24   ,"0,1022"        ,17   ,"0,1122"        ,15   ,"0,1125"        ,32   ,"0,0525"        ,27   ,"0,0509"        ,24   ,"0,0430"        ,19   ,"0,0409"        ,13   ,"0,0321"        ,7362  ,                ,7362  ,0               ,      ,                ,      ,                ,      ,                ,45.6 ,0               ,56.7 ,0               ,34.5 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00436391 ,"PLAINFIELD, VT US"                           ,44.2763     ,-72.4154     ,243.8     ,2007 ,     ,                ,326  ,                ,326  ,0               ,     ,                ,     ,                ,122  ,                ,     ,                ,43   ,0               ,177  ,0               ,68   ,0               ,127  ,0               ,11   ,0               ,-24  ,"0,0307,"       ,29   ,",0,0216,+"     ,     ,                ,     ,                ,96   ,"0,0803,+"      ,30   ,"0,1013"        ,24   ,"0,1029"        ,24   ,"0,1029"        ,18   ,"0,1111"        ,16   ,"0,1118"        ,30   ,"0,0522"        ,27   ,"0,0508"        ,24   ,"0,0426"        ,18   ,"0,0412"        ,-3   ,"0,0322"        ,7882  ,                ,7882  ,0               ,      ,                ,      ,                ,      ,                ,42.7 ,0               ,54.9 ,0               ,30.4 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00436391 ,"PLAINFIELD, VT US"                           ,44.2763     ,-72.4154     ,243.8     ,2008 ,     ,                ,329  ,                ,329  ,0               ,     ,                ,     ,                ,121  ,                ,     ,                ,29   ,0               ,177  ,0               ,61   ,0               ,118  ,0               ,8    ,0               ,-22  ,"0,0229,"       ,24   ,",0,1222,+"     ,     ,                ,     ,                ,98   ,"0,0611,"       ,27   ,"0,1007"        ,27   ,"0,1007"        ,23   ,"0,1018"        ,20   ,"0,1020"        ,15   ,"0,1119"        ,32   ,"0,0511"        ,25   ,"0,0501"        ,24   ,"0,0416"        ,18   ,"0,0402"        ,9    ,"0,0331"        ,7928  ,                ,7928  ,0               ,      ,                ,      ,                ,      ,                ,43.9 ,0               ,56   ,0               ,31.7 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00436391 ,"PLAINFIELD, VT US"                           ,44.2763     ,-72.4154     ,243.8     ,2009 ,     ,                ,288  ,                ,288  ,0               ,     ,                ,     ,                ,102  ,                ,     ,                ,37   ,0               ,175  ,0               ,69   ,0               ,117  ,0               ,7    ,0               ,-29  ,"0,0117,+"      ,27   ,",0,0129,"      ,     ,                ,     ,                ,92   ,"0,0819,+"      ,32   ,"0,0921"        ,23   ,"0,0927"        ,23   ,"0,0927"        ,20   ,"0,1017"        ,15   ,"0,1209"        ,29   ,"0,0526"        ,28   ,"0,0519"        ,24   ,"0,0420"        ,17   ,"0,0326"        ,11   ,"0,0325"        ,8301  ,                ,8301  ,0               ,      ,                ,      ,                ,      ,                ,42.9 ,0               ,54.6 ,0               ,31.1 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USC00436391 ,"PLAINFIELD, VT US"                           ,44.2763     ,-72.4154     ,243.8     ,2010 ,     ,                ,378  ,                ,378  ,0               ,157  ,0               ,90   ,0               ,96   ,                ,     ,                ,15   ,0               ,173  ,0               ,63   ,0               ,119  ,0               ,13   ,0               ,-9   ,"0,0201,+"      ,13   ,",0,0225,"      ,     ,                ,3.46 ,",0,1001,"      ,98   ,"0,0708,"       ,30   ,"0,0921"        ,27   ,"0,1010"        ,23   ,"0,1019"        ,19   ,"0,1103"        ,13   ,"0,1125"        ,32   ,"0,0517"        ,28   ,"0,0513"        ,24   ,"0,0414"        ,20   ,"0,0412"        ,13   ,"0,0328"        ,7305  ,                ,7305  ,0               ,41.74 ,",0"            ,      ,                ,      ,                ,44.8 ,0               ,55.8 ,0               ,33.8 ,0               ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
USW00054771 ,"MORRISVILLE STOWE STATE AIRPORT, VT US"      ,44.53444    ,-72.61444    ,223.1     ,2005 ,4    ,B               ,447  ,                ,447  ,B               ,172  ,B               ,87   ,B               ,     ,                ,     ,                ,34   ,B               ,169  ,B               ,70   ,B               ,115  ,B               ,3    ,B               ,-21  ,"B,0122,"       ,     ,                ,     ,                ,2.18 ,",B,0831,"      ,93   ,"B,0625,"       ,31   ,"B,1020"        ,27   ,"B,1021"        ,21   ,"B,1109"        ,19   ,"B,1112"        ,5    ,"B,1123"        ,32   ,"W,0521"        ,23   ,"W,0513"        ,23   ,"W,0513"        ,19   ,"W,0415"        ,12   ,"W,0327"        ,8404  ,                ,8404  ,B               ,40.74 ,",B"            ,      ,                ,      ,                ,43.7 ,B               ,54.6 ,B               ,32.8 ,B               ,       ,                ,300  ,B               ,300  ,B               ,     ,                ,29.1 ,B               ,46.1 ,B ,     ,  ,     ,  ,     ,
USW00054771 ,"MORRISVILLE STOWE STATE AIRPORT, VT US"      ,44.53444    ,-72.61444    ,223.1     ,2006 ,3.6  ,W               ,312  ,                ,312  ,W               ,183  ,W               ,93   ,W               ,     ,                ,     ,                ,6    ,W               ,164  ,W               ,50   ,W               ,108  ,W               ,4    ,W               ,-11  ,"W,0211,"       ,     ,                ,     ,                ,2.36 ,",W,0626,"      ,93   ,"W,0618,"       ,30   ,"W,1006"        ,27   ,"W,1014"        ,20   ,"W,1121"        ,19   ,"W,1122"        ,8    ,"W,1205"        ,29   ,"W,0508"        ,27   ,"W,0430"        ,22   ,"W,0429"        ,10   ,"W,0320"        ,10   ,"W,0320"        ,7502  ,                ,7502  ,W               ,48.49 ,",W"            ,      ,                ,      ,                ,45.5 ,W               ,55.3 ,W               ,35.7 ,W               ,       ,                ,340  ,W               ,260  ,W               ,     ,                ,30   ,W               ,48.1 ,W ,     ,  ,     ,  ,     ,
USW00054771 ,"MORRISVILLE STOWE STATE AIRPORT, VT US"      ,44.53444    ,-72.61444    ,223.1     ,2007 ,     ,                ,     ,                ,     ,                ,188  ,W               ,85   ,W               ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,1.83 ,",W,0516,"      ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,                ,      ,                ,      ,                ,41.73 ,",W"            ,      ,                ,      ,                ,     ,                ,     ,                ,     ,                ,       ,                ,     ,                ,     ,                ,     ,                ,     ,                ,     ,  ,     ,  ,     ,  ,     ,
